date_local,PM2.5,O3,CO,NO2,SO2,date,AQI_PM2.5,AQI_O3,AQI_CO,AQI_NO2,AQI_SO2,AQI,AQI_Category,num_pollutants_available
2019-01-13,9.3,0.024059,0.2,15.181818,0.0,2019-01-13,39.0,22.0,2.0,14.0,0.0,39.0,Good,5
2019-01-14,11.9,0.014,0.3,26.708333000000003,0.425,2019-01-14,50.0,13.0,3.0,25.0,1.0,50.0,Good,5
2019-01-15,9.652174,0.017625,0.309739,21.125,0.504167,2019-01-15,40.0,16.0,4.0,20.0,1.0,40.0,Good,5
2019-01-16,14.2,0.022471,0.309091,22.363636,0.3,2019-01-16,55.0,21.0,4.0,21.0,0.0,55.0,Moderate,5
2019-01-17,9.3,0.02475,0.231522,16.0,0.4125,2019-01-17,39.0,23.0,3.0,15.0,1.0,39.0,Good,5
2019-01-18,5.7,0.014762,0.282737,23.416667,0.458333,2019-01-18,24.0,14.0,3.0,22.0,1.0,24.0,Good,5
2019-01-19,9.8,0.024652,0.200957,12.727273,0.013636,2019-01-19,41.0,23.0,2.0,12.0,0.0,41.0,Good,5
2019-01-20,6.9,0.023667,0.218417,13.041667,0.108333,2019-01-20,29.0,22.0,2.0,12.0,0.0,29.0,Good,5
2019-01-21,9.7,0.027000000000000003,0.18525,5.041667,0.429167,2019-01-21,40.0,25.0,2.0,5.0,1.0,40.0,Good,5
2019-01-22,16.7,0.022957,0.278043,19.818182,0.427273,2019-01-22,61.0,21.0,3.0,19.0,1.0,61.0,Moderate,5
2019-01-23,11.3,0.031529,0.345833,28.083333000000003,0.5,2019-01-23,47.0,29.0,4.0,26.0,1.0,47.0,Good,5
2019-01-24,5.2,0.034833,0.162917,7.375,0.158333,2019-01-24,22.0,32.0,2.0,7.0,0.0,32.0,Good,5
2019-01-25,10.6,0.026706,0.225,15.454545,0.159091,2019-01-25,44.0,25.0,3.0,15.0,0.0,44.0,Good,5
2019-01-26,12.5,0.025167,0.239958,12.916667,0.1,2019-01-26,52.0,23.0,3.0,12.0,0.0,52.0,Moderate,5
2019-01-27,12.7,0.025875,0.273125,15.666667000000002,0.166667,2019-01-27,52.0,24.0,3.0,15.0,0.0,52.0,Moderate,5
2019-01-28,11.3,0.027059,0.204167,17.363636,0.209091,2019-01-28,47.0,25.0,2.0,16.0,0.0,47.0,Good,5
2019-01-29,9.6,0.025941,0.220833,12.375,0.1,2019-01-29,40.0,24.0,3.0,12.0,0.0,40.0,Good,5
2019-01-30,4.7,0.028042,0.241667,12.708333,0.508333,2019-01-30,20.0,26.0,3.0,12.0,1.0,26.0,Good,5
2019-01-31,11.9,0.025375,0.232565,13.727273,0.204545,2019-01-31,50.0,23.0,3.0,13.0,0.0,50.0,Good,5
2019-02-01,15.1,0.020958,0.2875,20.25,0.361806,2019-02-01,57.0,19.0,3.0,19.0,1.0,57.0,Moderate,5
2019-02-02,11.7,0.023706,0.287292,19.208333,0.2875,2019-02-02,49.0,22.0,3.0,18.0,0.0,49.0,Good,5
2019-02-03,21.7,0.017458,0.304857,21.363636,0.631818,2019-02-03,71.0,16.0,3.0,20.0,1.0,71.0,Moderate,5
2019-02-04,21.5,0.028938,0.317917,24.375,0.495833,2019-02-04,71.0,27.0,4.0,23.0,1.0,71.0,Moderate,5
2019-02-05,12.3,0.025875,0.276875,15.0,0.520833,2019-02-05,51.0,24.0,3.0,14.0,1.0,51.0,Moderate,5
2019-02-06,9.1,0.024913,0.197739,13.636364000000002,0.118182,2019-02-06,38.0,23.0,2.0,13.0,0.0,38.0,Good,5
2019-02-07,8.2,0.019588,0.233333,11.291667,0.4,2019-02-07,34.0,18.0,3.0,11.0,1.0,34.0,Good,5
2019-02-08,6.6,0.020333,0.241208,13.333332999999998,0.4125,2019-02-08,28.0,19.0,3.0,13.0,1.0,28.0,Good,5
2019-02-09,7.5,0.029529000000000007,0.209091,9.772727,0.004528,2019-02-09,31.0,27.0,2.0,9.0,0.0,31.0,Good,5
2019-02-10,6.291667,0.032042,0.216208,7.916666999999999,0.0041670000000000006,2019-02-10,26.0,30.0,2.0,7.0,0.0,30.0,Good,5
2019-02-11,2.9,0.031333,0.208333,17.541667,0.345833,2019-02-11,12.0,29.0,2.0,17.0,0.0,29.0,Good,5
2019-02-12,7.5,0.026471,0.1955,16.05,0.15454500000000002,2019-02-12,31.0,25.0,2.0,15.0,0.0,31.0,Good,5
2019-02-13,6.5,0.025458,0.257917,15.041667000000002,0.189931,2019-02-13,27.0,24.0,3.0,14.0,0.0,27.0,Good,5
2019-02-14,0.7,0.016294,0.266667,22.25,0.258333,2019-02-14,3.0,15.0,3.0,21.0,0.0,21.0,Good,5
2019-02-15,10.7,0.032412,0.31156500000000004,23.045455,0.25,2019-02-15,45.0,30.0,4.0,22.0,0.0,45.0,Good,5
2019-02-16,8.5,0.030176,0.204167,11.375,0.4125,2019-02-16,35.0,28.0,2.0,11.0,1.0,35.0,Good,5
2019-02-17,8.3,0.030875,0.2,9.375,0.4,2019-02-17,35.0,29.0,2.0,9.0,1.0,35.0,Good,5
2019-02-18,8.6,0.0255,0.22913000000000006,17.227273,0.068182,2019-02-18,36.0,24.0,3.0,16.0,0.0,36.0,Good,5
2019-02-19,10.1,0.029583,0.2,19.291667,0.068085,2019-02-19,42.0,27.0,2.0,18.0,0.0,42.0,Good,5
2019-02-20,4.7,0.023333,0.275,18.869565,0.3875,2019-02-20,20.0,22.0,3.0,18.0,1.0,22.0,Good,5
2019-02-21,7.8,0.028571,0.218182,14.333332999999998,0.25,2019-02-21,32.0,26.0,2.0,14.0,0.0,32.0,Good,5
2019-02-22,7.7,0.031125,0.227958,14.083332999999998,0.07083300000000001,2019-02-22,32.0,29.0,3.0,13.0,0.0,32.0,Good,5
2019-02-23,10.7,0.025458,0.128333,20.208333,0.345833,2019-02-23,45.0,24.0,1.0,19.0,0.0,45.0,Good,5
2019-02-24,7.0,0.033765,0.225739,12.181818,0.118182,2019-02-24,29.0,31.0,3.0,11.0,0.0,31.0,Good,5
2019-02-25,5.0,0.038,0.186417,6.416667,0.166667,2019-02-25,21.0,35.0,2.0,6.0,0.0,35.0,Good,5
2019-02-26,5.1,0.032292,0.1,12.208333,0.331597,2019-02-26,21.0,30.0,1.0,12.0,0.0,30.0,Good,5
2019-02-27,8.1,0.027375,0.098857,12.727273,0.2,2019-02-27,34.0,25.0,1.0,12.0,0.0,34.0,Good,5
2019-02-28,11.2,0.025647000000000003,0.270833,28.791667,0.375,2019-02-28,47.0,24.0,3.0,27.0,1.0,47.0,Good,5
2019-03-01,10.1,0.023917,0.333333,25.666667,0.286792,2019-03-01,42.0,22.0,4.0,24.0,0.0,42.0,Good,5
2019-03-02,9.7,0.028217,0.281522,16.818182,0.0375,2019-03-02,40.0,26.0,3.0,16.0,0.0,40.0,Good,5
2019-03-03,12.0,0.033412,0.320833,19.041667,0.051389,2019-03-03,50.0,31.0,4.0,18.0,0.0,50.0,Good,5
2019-03-04,5.7,0.033042,0.284625,18.291667,0.342857,2019-03-04,24.0,31.0,3.0,17.0,0.0,31.0,Good,5
2019-03-05,15.2,0.027353,0.270833,27.227273,0.4586810000000001,2019-03-05,58.0,25.0,3.0,26.0,1.0,58.0,Moderate,5
2019-03-06,12.2,0.033,0.258333,19.458333,0.1625,2019-03-06,51.0,31.0,3.0,18.0,0.0,51.0,Moderate,5
2019-03-07,10.0,0.029542,0.229167,14.875,0.33913000000000004,2019-03-07,42.0,27.0,3.0,14.0,0.0,42.0,Good,5
2019-03-08,12.7,0.030706,0.275,31.045455,0.354167,2019-03-08,52.0,28.0,3.0,29.0,1.0,52.0,Moderate,5
2019-03-09,16.2,0.028958,0.353875,20.75,0.408333,2019-03-09,60.0,27.0,4.0,20.0,1.0,60.0,Moderate,5
2019-03-10,5.7,0.028176,0.366667,17.958333,0.015094,2019-03-10,24.0,26.0,4.0,17.0,0.0,26.0,Good,5
2019-03-11,7.1,0.037708,0.246875,19.090909,0.3,2019-03-11,30.0,35.0,3.0,18.0,0.0,35.0,Good,5
2019-03-12,7.7,0.037208,0.21275,9.0,0.1,2019-03-12,32.0,34.0,2.0,8.0,0.0,34.0,Good,5
2019-03-13,4.5,0.029792000000000006,0.260542,21.458333,0.195238,2019-03-13,19.0,28.0,3.0,20.0,0.0,28.0,Good,5
2019-03-14,9.9,0.032292,0.256783,23.590909,0.1625,2019-03-14,41.0,30.0,3.0,22.0,0.0,41.0,Good,5
2019-03-15,5.7,0.038176,0.108333,14.791667000000002,0.154167,2019-03-15,24.0,35.0,1.0,14.0,0.0,35.0,Good,5
2019-03-16,6.2,0.035833,0.187542,3.458333,0.07142899999999999,2019-03-16,26.0,33.0,2.0,3.0,0.0,33.0,Good,5
2019-03-17,5.4,0.035176,0.1,8.5,0.015625,2019-03-17,23.0,33.0,1.0,8.0,0.0,33.0,Good,5
2019-03-18,6.3,0.027625,0.23475,16.416667,0.13611099999999998,2019-03-18,26.0,26.0,3.0,15.0,0.0,26.0,Good,5
2019-03-19,8.2,0.024375,0.266667,21.541667,0.12381,2019-03-19,34.0,23.0,3.0,20.0,0.0,34.0,Good,5
2019-03-20,10.5,0.030609,0.318043,20.863636,0.2625,2019-03-20,44.0,28.0,4.0,20.0,0.0,44.0,Good,5
2019-03-21,8.2,0.042353,0.120833,16.875,0.2,2019-03-21,34.0,39.0,1.0,16.0,0.0,39.0,Good,5
2019-03-22,1.8,0.036833,0.220833,8.875,0.285714,2019-03-22,8.0,34.0,3.0,8.0,0.0,34.0,Good,5
2019-03-23,4.6,0.036647000000000006,0.1,8.409091,0.134028,2019-03-23,19.0,34.0,1.0,8.0,0.0,34.0,Good,5
2019-03-24,6.5,0.044059,0.158333,12.958333,0.1625,2019-03-24,27.0,41.0,2.0,12.0,0.0,41.0,Good,5
2019-03-25,3.9,0.033824,0.1375,18.208333,0.261509,2019-03-25,16.0,31.0,2.0,17.0,0.0,31.0,Good,5
2019-03-26,6.8,0.037167,0.1244,12.954545,0.223264,2019-03-26,28.0,34.0,1.0,12.0,0.0,34.0,Good,5
2019-03-27,7.3,0.037882,0.2,13.791667000000002,0.253819,2019-03-27,30.0,35.0,2.0,13.0,0.0,35.0,Good,5
2019-03-28,8.2,0.037667,0.215958,14.125,0.252381,2019-03-28,34.0,35.0,2.0,13.0,0.0,35.0,Good,5
2019-03-29,10.1,0.024059,0.25,24.090909,0.218403,2019-03-29,42.0,22.0,3.0,23.0,0.0,42.0,Good,5
2019-03-30,12.6,0.043176,0.291667,10.291667,0.275,2019-03-30,52.0,40.0,3.0,10.0,0.0,52.0,Moderate,5
2019-03-31,2.4,0.037667,0.154167,4.416667,0.14285699999999998,2019-03-31,10.0,35.0,2.0,4.0,0.0,35.0,Good,5
2019-04-01,6.2,0.032857,0.202524,12.578947,0.13333299999999998,2019-04-01,26.0,30.0,2.0,12.0,0.0,30.0,Good,5
2019-04-02,8.3,0.032042,0.283333,21.125,0.239929,2019-04-02,35.0,30.0,3.0,20.0,0.0,35.0,Good,5
2019-04-03,7.0,0.042125,0.177542,8.0,0.129167,2019-04-03,29.0,39.0,2.0,8.0,0.0,39.0,Good,5
2019-04-04,7.1,0.038412,0.191667,13.136364000000002,0.154167,2019-04-04,30.0,36.0,2.0,12.0,0.0,36.0,Good,5
2019-04-05,7.3,0.03325,0.218458,13.111111,0.2,2019-04-05,30.0,31.0,2.0,12.0,0.0,31.0,Good,5
2019-04-06,8.2,0.02325,0.225,16.125,0.2,2019-04-06,34.0,22.0,3.0,15.0,0.0,34.0,Good,5
2019-04-07,10.583333,,0.26487,9.904762,0.158333,2019-04-07,44.0,,3.0,9.0,0.0,44.0,Good,4
2019-04-08,7.1,0.031063,0.210227,11.375,0.145833,2019-04-08,30.0,29.0,2.0,11.0,0.0,30.0,Good,5
2019-04-09,6.7,0.0295,0.2,8.5,0.2,2019-04-09,28.0,27.0,2.0,8.0,0.0,28.0,Good,5
2019-04-10,4.0,0.029087,0.19587,10.666667,0.166667,2019-04-10,17.0,27.0,2.0,10.0,0.0,27.0,Good,5
2019-04-11,8.2,0.032667,0.218167,17.666667,0.17083299999999998,2019-04-11,34.0,30.0,2.0,17.0,0.0,34.0,Good,5
2019-04-12,6.0,0.040941000000000005,0.183045,22.333333,0.157143,2019-04-12,25.0,38.0,2.0,21.0,0.0,38.0,Good,5
2019-04-13,1.8,0.043174,0.223652,8.772727,0.2,2019-04-13,8.0,40.0,3.0,8.0,0.0,40.0,Good,5
2019-04-14,7.4,0.024353,0.258333,12.75,0.2875,2019-04-14,31.0,23.0,3.0,12.0,0.0,31.0,Good,5
2019-04-15,3.3,0.038059,0.225,10.291667,0.3,2019-04-15,14.0,35.0,3.0,10.0,0.0,35.0,Good,5
2019-04-16,4.8,0.034391000000000005,0.171529,7.9,0.125,2019-04-16,20.0,32.0,2.0,7.0,0.0,32.0,Good,5
2019-04-17,5.7,0.037125,0.199,14.0,0.229167,2019-04-17,24.0,34.0,2.0,13.0,0.0,34.0,Good,5
2019-04-18,7.5,0.037042,0.2,17.375,0.2,2019-04-18,31.0,34.0,2.0,16.0,0.0,34.0,Good,5
2019-04-19,4.9,0.039706,0.158333,8.545455,0.225,2019-04-19,20.0,37.0,2.0,8.0,0.0,37.0,Good,5
2019-04-20,3.041667,0.03575,0.158333,2.125,0.142361,2019-04-20,13.0,33.0,2.0,2.0,0.0,33.0,Good,5
2019-04-21,3.9,0.040583,0.165917,8.541667,0.085714,2019-04-21,16.0,38.0,2.0,8.0,0.0,38.0,Good,5
2019-04-22,4.1,0.026522000000000004,0.249217,10.227273,0.2,2019-04-22,17.0,25.0,3.0,10.0,0.0,25.0,Good,5
2019-04-23,3.0,0.025529,0.17083299999999998,7.625,0.1,2019-04-23,12.0,24.0,2.0,7.0,0.0,24.0,Good,5
2019-04-24,5.7,0.027294,0.2,9.583333,0.195238,2019-04-24,24.0,25.0,2.0,9.0,0.0,25.0,Good,5
2019-04-25,4.8,0.026783,0.194696,12.681818,0.333333,2019-04-25,20.0,25.0,2.0,12.0,0.0,25.0,Good,5
2019-04-26,3.7,0.024042,0.200042,12.125,0.275,2019-04-26,15.0,22.0,2.0,11.0,0.0,22.0,Good,5
2019-04-27,4.5,0.029292,0.19275,2.916667,0.190476,2019-04-27,19.0,27.0,2.0,3.0,0.0,27.0,Good,5
2019-04-28,6.4,0.030235,0.208333,10.227273,0.0625,2019-04-28,27.0,28.0,2.0,10.0,0.0,28.0,Good,5
2019-04-29,7.0,0.036792,0.208333,9.166667,0.195833,2019-04-29,29.0,34.0,2.0,9.0,0.0,34.0,Good,5
2019-04-30,5.4,0.025667,0.229167,13.5,0.135294,2019-04-30,23.0,24.0,3.0,13.0,0.0,24.0,Good,5
2019-05-01,9.5,0.029412,0.303783,22.090909,0.657986,2019-05-01,40.0,27.0,3.0,21.0,1.0,40.0,Good,5
2019-05-02,8.1,0.029875,0.215833,13.5,0.125,2019-05-02,34.0,28.0,2.0,13.0,0.0,34.0,Good,5
2019-05-03,8.916667,0.030917,0.233333,14.409091,0.216518,2019-05-03,37.0,29.0,3.0,14.0,0.0,37.0,Good,5
2019-05-04,3.7,0.025176,0.220833,11.727273,0.5,2019-05-04,15.0,23.0,3.0,11.0,1.0,23.0,Good,5
2019-05-05,2.2,0.027042,0.2,10.208333,0.275,2019-05-05,9.0,25.0,2.0,10.0,0.0,25.0,Good,5
2019-05-06,2.6,0.027647,0.204167,10.833333,0.272222,2019-05-06,11.0,26.0,2.0,10.0,0.0,26.0,Good,5
2019-05-07,6.7,0.038792,0.229167,24.75,0.492361,2019-05-07,28.0,36.0,3.0,23.0,1.0,36.0,Good,5
2019-05-08,7.7,0.02475,0.205417,11.071429,0.2,2019-05-08,32.0,23.0,2.0,10.0,0.0,32.0,Good,5
2019-05-09,4.5,0.038375,0.2,12.875,0.3,2019-05-09,19.0,36.0,2.0,12.0,0.0,36.0,Good,5
2019-05-10,7.3,0.031412,0.123077,14.0,0.345833,2019-05-10,30.0,29.0,1.0,13.0,0.0,30.0,Good,5
2019-05-11,4.6,0.035125,0.147042,1.75,0.2125,2019-05-11,19.0,33.0,2.0,2.0,0.0,33.0,Good,5
2019-05-12,5.2,0.02925,0.058333,7.958333,0.172453,2019-05-12,22.0,27.0,1.0,8.0,0.0,27.0,Good,5
2019-05-13,3.6,0.027435,0.0732,8.454545,0.458333,2019-05-13,15.0,25.0,1.0,8.0,1.0,25.0,Good,5
2019-05-14,5.166667,0.02625,0.166667,9.5,0.3875,2019-05-14,22.0,24.0,2.0,9.0,1.0,24.0,Good,5
2019-05-15,5.5,0.021792,0.231833,8.541667,0.328571,2019-05-15,23.0,20.0,3.0,8.0,0.0,23.0,Good,5
2019-05-16,6.0,0.030882,0.295833,20.227273,0.4625,2019-05-16,25.0,29.0,3.0,19.0,1.0,29.0,Good,5
2019-05-17,15.5,0.019792,0.386333,24.458333,0.6375,2019-05-17,58.0,18.0,4.0,23.0,1.0,58.0,Moderate,5
2019-05-18,5.1,0.034824,0.170542,7.333333,0.280952,2019-05-18,21.0,32.0,2.0,7.0,0.0,32.0,Good,5
2019-05-19,7.7,0.040765,0.1875,6.954545,0.400347,2019-05-19,32.0,38.0,2.0,7.0,1.0,38.0,Good,5
2019-05-20,9.1,0.038824,0.183333,12.041667,0.370833,2019-05-20,38.0,36.0,2.0,11.0,1.0,38.0,Good,5
2019-05-21,3.1,0.031118,0.116667,9.666667,0.302642,2019-05-21,13.0,29.0,1.0,9.0,0.0,29.0,Good,5
2019-05-22,4.0,0.031125,0.125,10.636364,0.132639,2019-05-22,17.0,29.0,1.0,10.0,0.0,29.0,Good,5
2019-05-23,6.2,0.033375,0.163667,7.833333,0.391667,2019-05-23,26.0,31.0,2.0,7.0,1.0,31.0,Good,5
2019-05-24,3.7,0.030417000000000007,0.2,6.125,0.2,2019-05-24,15.0,28.0,2.0,6.0,0.0,28.0,Good,5
2019-05-25,5.2,0.033477999999999994,0.193478,3.818182,0.15,2019-05-25,22.0,31.0,2.0,4.0,0.0,31.0,Good,5
2019-05-26,6.2,0.039875,0.147,1.0,0.154167,2019-05-26,26.0,37.0,2.0,1.0,0.0,37.0,Good,5
2019-05-27,3.7,0.024458,0.182125,6.125,0.309398,2019-05-27,15.0,23.0,2.0,6.0,0.0,23.0,Good,5
2019-05-28,6.3,0.026118,0.085714,5.272727,0.4,2019-05-28,26.0,24.0,1.0,5.0,1.0,26.0,Good,5
2019-05-29,3.0,0.027941000000000004,0.154167,8.5,0.3375,2019-05-29,12.0,26.0,2.0,8.0,0.0,26.0,Good,5
2019-05-30,5.0,0.023625,0.2,7.5,0.5,2019-05-30,21.0,22.0,2.0,7.0,1.0,22.0,Good,5
2019-05-31,3.8,0.024478,0.216609,13.727273,0.504167,2019-05-31,16.0,23.0,2.0,13.0,1.0,23.0,Good,5
2019-06-01,8.0,0.027417,0.240125,10.083333,0.45,2019-06-01,33.0,25.0,3.0,10.0,1.0,33.0,Good,5
2019-06-02,4.2,0.026667000000000003,0.175625,8.875,0.219048,2019-06-02,18.0,25.0,2.0,8.0,0.0,25.0,Good,5
2019-06-03,3.3,0.028118,0.158333,10.318182,0.349645,2019-06-03,14.0,26.0,2.0,10.0,0.0,26.0,Good,5
2019-06-04,6.2,0.032,0.164667,12.916667,0.333333,2019-06-04,26.0,30.0,2.0,12.0,0.0,30.0,Good,5
2019-06-05,12.8,0.049125,0.204167,5.4583330000000005,0.533333,2019-06-05,52.0,45.0,2.0,5.0,1.0,52.0,Moderate,5
2019-06-06,7.3,0.031588,0.208333,11.090909,0.220486,2019-06-06,30.0,29.0,2.0,10.0,0.0,30.0,Good,5
2019-06-07,6.2,0.0325,0.2,8.375,0.266667,2019-06-07,26.0,30.0,2.0,8.0,0.0,30.0,Good,5
2019-06-08,6.5,0.034882,0.17083299999999998,8.958333,0.357143,2019-06-08,27.0,32.0,2.0,8.0,1.0,32.0,Good,5
2019-06-09,6.2,0.038565,0.159348,2.954545,0.3125,2019-06-09,26.0,36.0,2.0,3.0,0.0,36.0,Good,5
2019-06-10,6.8,0.028917,0.17083299999999998,10.130435,0.241667,2019-06-10,28.0,27.0,2.0,10.0,0.0,28.0,Good,5
2019-06-11,0.0,0.023565,0.15,5.166667,0.4,2019-06-11,0.0,22.0,2.0,5.0,1.0,22.0,Good,5
2019-06-12,5.5,0.033846,0.146154,10.545455,0.383681,2019-06-12,23.0,31.0,2.0,10.0,1.0,31.0,Good,5
2019-06-13,3.9,0.027125,0.1625,9.333333,0.166667,2019-06-13,16.0,25.0,2.0,9.0,0.0,25.0,Good,5
2019-06-14,3.5,0.030708,0.17916700000000002,10.666667,0.42381,2019-06-14,15.0,28.0,2.0,10.0,1.0,28.0,Good,5
2019-06-15,12.5,0.041652,0.15613,2.5,0.4,2019-06-15,52.0,39.0,2.0,2.0,1.0,52.0,Moderate,5
2019-06-16,10.0,0.023412,0.216667,9.916667,0.202431,2019-06-16,42.0,22.0,2.0,9.0,0.0,42.0,Good,5
2019-06-17,5.7,0.026,0.2,7.833333,0.5,2019-06-17,24.0,24.0,2.0,7.0,1.0,24.0,Good,5
2019-06-18,12.6,0.014391,0.323652,23.181818,0.325,2019-06-18,52.0,13.0,4.0,22.0,0.0,52.0,Moderate,5
2019-06-19,7.0,0.028208,0.23675,16.666667,0.504167,2019-06-19,29.0,26.0,3.0,16.0,1.0,29.0,Good,5
2019-06-20,3.1,0.015235,0.241667,8.916667,0.64717,2019-06-20,13.0,14.0,3.0,8.0,1.0,14.0,Good,5
2019-06-21,4.1,0.016294,0.158333,12.636364,0.5125,2019-06-21,17.0,15.0,2.0,12.0,1.0,17.0,Good,5
2019-06-22,5.2,0.021292,0.158958,2.458333,0.25416700000000003,2019-06-22,22.0,20.0,2.0,2.0,0.0,22.0,Good,5
2019-06-23,6.2,0.026667000000000003,0.145833,4.5833330000000005,0.4476189999999999,2019-06-23,26.0,25.0,2.0,4.0,1.0,26.0,Good,5
2019-06-24,10.0,0.03013,0.210957,15.227273,0.333333,2019-06-24,42.0,28.0,2.0,14.0,0.0,42.0,Good,5
2019-06-25,10.7,0.026708,0.239458,15.666667000000002,0.579167,2019-06-25,45.0,25.0,3.0,15.0,1.0,45.0,Good,5
2019-06-26,4.7,0.021458,0.194958,15.125,0.271429,2019-06-26,20.0,20.0,2.0,14.0,0.0,20.0,Good,5
2019-06-27,6.2,0.022412,0.1875,16.181818,0.2875,2019-06-27,26.0,21.0,2.0,15.0,0.0,26.0,Good,5
2019-06-28,10.8,0.034958,0.308333,14.708332999999998,0.8149310000000001,2019-06-28,45.0,32.0,4.0,14.0,1.0,45.0,Good,5
2019-06-29,10.8,0.039583,0.266667,8.25,0.471429,2019-06-29,45.0,37.0,3.0,8.0,1.0,45.0,Good,5
2019-06-30,2.8,0.026333,0.154167,7.818182000000001,0.2,2019-06-30,12.0,24.0,2.0,7.0,0.0,24.0,Good,5
2019-07-01,7.7,0.022083,0.196333,8.0,0.5565220000000001,2019-07-01,32.0,20.0,2.0,8.0,1.0,32.0,Good,5
2019-07-02,5.8,0.024667,0.227625,6.9583330000000005,0.604762,2019-07-02,24.0,23.0,3.0,7.0,1.0,24.0,Good,5
2019-07-03,14.9,0.050882,0.241667,16.090909,0.404167,2019-07-03,57.0,47.0,3.0,15.0,1.0,57.0,Moderate,5
2019-07-04,18.7,0.034458,0.250625,7.666666999999999,0.4,2019-07-04,65.0,32.0,3.0,7.0,1.0,65.0,Moderate,5
2019-07-05,15.0,0.040833,0.245833,4.916667,0.6,2019-07-05,57.0,38.0,3.0,5.0,1.0,57.0,Moderate,5
2019-07-06,8.3,0.034118,0.2,7.0,0.467361,2019-07-06,35.0,32.0,2.0,7.0,1.0,35.0,Good,5
2019-07-07,6.7,0.018000000000000002,0.17083299999999998,8.375,0.353819,2019-07-07,28.0,17.0,2.0,8.0,1.0,28.0,Good,5
2019-07-08,6.9,0.028588,0.220833,14.5,0.385714,2019-07-08,29.0,26.0,3.0,14.0,1.0,29.0,Good,5
2019-07-09,9.7,0.028609,0.207227,9.045455,0.608333,2019-07-09,40.0,26.0,2.0,9.0,1.0,40.0,Good,5
2019-07-10,15.3,0.034207999999999995,0.277625,14.583332999999998,0.695833,2019-07-10,58.0,32.0,3.0,14.0,1.0,58.0,Moderate,5
2019-07-11,13.2,0.03825,0.245833,4.944444,0.3,2019-07-11,53.0,35.0,3.0,5.0,0.0,53.0,Moderate,5
2019-07-12,2.0,0.024913,0.212261,15.954545,0.595833,2019-07-12,8.0,23.0,2.0,15.0,1.0,23.0,Good,5
2019-07-13,8.4,0.036471,0.216667,9.5,0.25,2019-07-13,35.0,34.0,2.0,9.0,0.0,35.0,Good,5
2019-07-14,8.5,0.033957999999999995,0.187042,0.916667,0.280952,2019-07-14,35.0,31.0,2.0,1.0,0.0,35.0,Good,5
2019-07-15,5.2,0.021652,0.142739,5.0,0.5625,2019-07-15,22.0,20.0,2.0,5.0,1.0,22.0,Good,5
2019-07-16,9.1,0.046529,0.220833,14.416667000000002,0.301389,2019-07-16,38.0,43.0,3.0,14.0,0.0,43.0,Good,5
2019-07-17,10.3,0.027529,0.2,6.875,0.5857140000000001,2019-07-17,43.0,25.0,2.0,6.0,1.0,43.0,Good,5
2019-07-18,3.2,0.014421000000000003,0.166364,12.777778,0.625,2019-07-18,13.0,13.0,2.0,12.0,1.0,13.0,Good,5
2019-07-19,9.1,0.037417,0.208333,14.583332999999998,0.642857,2019-07-19,38.0,35.0,2.0,14.0,1.0,38.0,Good,5
2019-07-20,11.3,0.036882,0.207708,2.291667,0.295238,2019-07-20,47.0,34.0,2.0,2.0,0.0,47.0,Good,5
2019-07-21,6.0,0.033375,0.131174,1.0,0.325,2019-07-21,25.0,31.0,1.0,1.0,0.0,31.0,Good,5
2019-07-22,9.2,0.022708,0.16608299999999998,11.083333,0.670833,2019-07-22,38.0,21.0,2.0,10.0,1.0,38.0,Good,5
2019-07-23,5.2,0.026208,0.166667,8.5,0.609524,2019-07-23,22.0,24.0,2.0,8.0,1.0,24.0,Good,5
2019-07-24,8.1,0.023176,0.243696,14.0,0.8,2019-07-24,34.0,21.0,3.0,13.0,1.0,34.0,Good,5
2019-07-25,8.2,0.022292,0.212583,7.541666999999999,0.158333,2019-07-25,34.0,21.0,2.0,7.0,0.0,34.0,Good,5
2019-07-26,11.2,0.028333,0.246583,8.291667,0.628571,2019-07-26,47.0,26.0,3.0,8.0,1.0,47.0,Good,5
2019-07-27,7.7,0.031565,0.189826,8.590909,0.595833,2019-07-27,32.0,29.0,2.0,8.0,1.0,32.0,Good,5
2019-07-28,10.5,0.043167,0.211333,7.75,0.583333,2019-07-28,44.0,40.0,2.0,7.0,1.0,44.0,Good,5
2019-07-29,13.6,0.044958,0.25416700000000003,5.7083330000000005,0.22,2019-07-29,54.0,42.0,3.0,5.0,0.0,54.0,Moderate,5
2019-07-30,18.9,0.0475,0.3,6.642857000000001,0.2,2019-07-30,65.0,44.0,3.0,6.0,0.0,65.0,Moderate,5
2019-07-31,12.6,0.039833,0.250542,10.375,-0.016666999999999998,2019-07-31,52.0,37.0,3.0,10.0,,52.0,Moderate,5
2019-08-01,7.0,0.025353,0.183333,14.5,0.17619,2019-08-01,29.0,23.0,2.0,14.0,0.0,29.0,Good,5
2019-08-02,7.2,0.035043,0.049467,9.857143,0.0,2019-08-02,30.0,32.0,1.0,9.0,0.0,32.0,Good,5
2019-08-03,7.3,0.0375,0.050875,3.583333,0.0041670000000000006,2019-08-03,30.0,35.0,1.0,3.0,0.0,35.0,Good,5
2019-08-04,8.0,0.03275,0.196625,6.541667,0.078868,2019-08-04,33.0,30.0,2.0,6.0,0.0,33.0,Good,5
2019-08-05,5.0,0.033412,-0.02587,10.363636,0.2,2019-08-05,21.0,31.0,,10.0,0.0,31.0,Good,5
